"card_id";"customer_id";"card_type";"card_number";"expiry_date";"cvv"
40124;3420;"Debit";"6525010074449473";"2029-03-04";"811"
40125;43203;"Debit";"3508768583187821";"2027-08-20";"548"
40126;22373;"Credit";"2393458081760416";"2026-08-22";"171"
40127;47330;"Debit";"3547938874925139";"2028-08-04";"168"
40128;39069;"Credit";"4381983123369256";"2028-01-26";"249"
40129;36362;"Debit";"30204511338065";"2029-08-04";"963"
40130;33817;"Debit";"343199016184943";"2027-06-11";"828"
40131;9693;"Credit";"4825317881970809197";"2027-10-19";"949"
40132;44856;"Credit";"4374632082745936";"2026-04-02";"779"
40133;7598;"Credit";"213178321707074";"2029-06-25";"720"
40134;13366;"Credit";"4933747177519299798";"2027-12-25";"228"
40135;24324;"Credit";"3507034600682943";"2030-01-08";"234"
40136;15427;"Debit";"30487856192540";"2028-10-13";"417"
40137;40852;"Debit";"3518191192087936";"2029-08-10";"883"
40138;10096;"Debit";"3513956338248450";"2030-05-14";"392"
40139;27134;"Credit";"4185025512470911";"2030-05-29";"776"
40140;2443;"Debit";"2437269402978860";"2028-10-26";"412"
40141;4441;"Debit";"2225561213516798";"2026-06-08";"327"
40142;38251;"Debit";"4592168483875";"2026-12-08";"725"
40143;9216;"Debit";"3511572652981659";"2028-06-08";"217"
40144;30211;"Debit";"4358844877327719";"2030-10-28";"719"
40145;28523;"Debit";"3543483544659846";"2029-06-09";"594"
40146;7390;"Credit";"213101080409005";"2026-07-19";"970"
40147;30757;"Debit";"4779947036027426";"2029-01-29";"153"
40148;35677;"Debit";"4794872728101175";"2029-01-30";"788"
40149;26058;"Debit";"3568331995878912";"2030-03-22";"625"
40150;4733;"Debit";"3534121743512942";"2030-11-20";"861"
40151;47017;"Credit";"6589469059836190";"2029-06-23";"267"
40152;5682;"Credit";"30232038272814";"2028-04-26";"647"
40153;29616;"Credit";"30372524555841";"2028-01-07";"443"
40154;27883;"Credit";"4554072619263156";"2027-09-11";"503"
40155;41137;"Credit";"5346742049436719";"2027-08-24";"734"
40156;34543;"Debit";"213194485386787";"2030-10-20";"962"
40157;6659;"Debit";"3529755041253357";"2027-05-26";"151"
40158;11699;"Credit";"501818700186";"2030-03-12";"334"
40159;21819;"Debit";"180067680954816";"2026-02-27";"132"
40160;23272;"Credit";"3584265624411994";"2029-01-02";"338"
40161;23480;"Credit";"4997079441877918";"2026-12-24";"251"
40162;3410;"Credit";"373621538095037";"2026-08-01";"284"
40163;3929;"Debit";"4628389844345";"2028-12-19";"823"
40164;46139;"Credit";"4121538451238";"2027-08-28";"311"
40165;33858;"Credit";"3512616449597887";"2027-07-21";"187"
40166;43485;"Debit";"4433979232790703";"2030-01-13";"854"
40167;40056;"Debit";"30256724283637";"2028-09-23";"596"
40168;45297;"Debit";"4272475972653189";"2030-10-29";"765"
40169;42770;"Debit";"4568752684626213";"2030-10-23";"721"
40170;38846;"Debit";"4127100468047";"2027-05-21";"402"
40171;32228;"Debit";"3557869420469909";"2028-06-09";"275"
40172;22062;"Debit";"3524115680676266";"2026-11-03";"257"
40173;36202;"Credit";"4887651374930451";"2027-07-26";"964"
40174;7628;"Credit";"6011185020253020";"2026-06-22";"617"
40175;119;"Credit";"3535227836026903";"2027-01-11";"702"
40176;22942;"Debit";"630413403084";"2027-04-23";"877"
40177;804;"Debit";"4671715623280";"2030-04-10";"533"
40178;13210;"Credit";"4544619029262682";"2029-05-13";"298"
40179;15001;"Debit";"213196856763825";"2027-08-15";"770"
40180;42452;"Debit";"501831909186";"2030-07-25";"356"
40181;19123;"Debit";"378183796297537";"2030-02-23";"492"
40182;5746;"Debit";"4715810033638";"2026-10-15";"223"
40183;1164;"Debit";"676266549796";"2027-06-08";"240"
40184;27408;"Credit";"213181204769989";"2027-07-26";"233"
40185;37823;"Debit";"4987560032132";"2029-03-11";"168"
40186;14548;"Debit";"3522480482540991";"2029-01-23";"152"
40187;9501;"Debit";"30103576332544";"2027-10-10";"357"
40188;11570;"Credit";"180010162212352";"2030-04-17";"575"
40189;12204;"Credit";"675974201625";"2030-06-09";"259"
40190;45830;"Debit";"501860567871";"2026-04-13";"717"
40191;32132;"Credit";"4522361340049599";"2026-10-12";"935"
40192;17799;"Debit";"3572940963123780";"2026-01-28";"304"
40193;26027;"Credit";"6572768213334557";"2030-01-18";"584"
40194;37026;"Debit";"4082313487843926242";"2028-07-10";"579"
40195;25909;"Debit";"376183473500965";"2027-09-01";"185"
40196;39168;"Debit";"2238013521739998";"2029-03-25";"303"
40197;24315;"Credit";"30144374791101";"2027-08-15";"293"
40198;9337;"Debit";"5100480472035056";"2030-11-17";"706"
40199;36169;"Credit";"213142572646183";"2026-11-25";"721"
40200;38828;"Credit";"2509838343948274";"2027-11-24";"270"
40201;25283;"Credit";"180074175992392";"2029-02-20";"178"
40202;10424;"Debit";"4432173682304";"2029-04-23";"417"
40203;4973;"Credit";"639030773431";"2027-08-05";"588"
40204;19571;"Debit";"38470482797538";"2027-12-04";"515"
40205;11830;"Debit";"4551782308766986524";"2027-10-23";"989"
40206;5904;"Credit";"4149497892225808";"2026-05-29";"155"
40207;34078;"Debit";"6546934443940471";"2030-11-05";"306"
40208;21058;"Debit";"630473706939";"2030-02-15";"902"
40209;32809;"Credit";"576359353058";"2026-05-09";"724"
40210;41762;"Credit";"676171686766";"2029-05-26";"258"
40211;46968;"Credit";"4933162463432";"2030-06-16";"113"
40212;41125;"Credit";"4412180855294827";"2026-10-01";"784"
40213;24722;"Debit";"3572047875027859";"2028-12-17";"917"
40214;44078;"Credit";"6507905795989032";"2026-11-06";"949"
40215;41525;"Debit";"4594663532735671834";"2030-07-31";"764"
40216;12995;"Credit";"346242441434512";"2030-07-31";"162"
40217;8017;"Debit";"213189610768412";"2028-07-15";"592"
40218;43447;"Debit";"3565364349827379";"2026-12-07";"805"
40219;26895;"Debit";"4955354546259910";"2027-06-28";"236"
40220;21677;"Credit";"30554945785376";"2026-03-12";"838"
40221;27858;"Debit";"3575577003189392";"2027-05-31";"632"
40222;37726;"Debit";"6011460237674312";"2029-03-01";"800"
40223;1370;"Credit";"4627445259712673194";"2028-06-30";"650"
40224;1355;"Credit";"6011667416770147";"2030-08-16";"194"
40225;22006;"Debit";"6011397029982836";"2026-07-06";"441"
40226;22390;"Credit";"4833686128644235";"2028-04-25";"305"
40227;32102;"Debit";"4691606779520";"2030-08-08";"281"
40228;30854;"Debit";"375132859249276";"2029-05-09";"551"
40229;46562;"Debit";"4684978053276624";"2025-12-28";"945"
40230;28987;"Credit";"4129599201535076";"2030-01-19";"247"
40231;37400;"Debit";"30258913755805";"2025-12-08";"711"
40232;43731;"Debit";"4496919082510268";"2030-09-05";"446"
40233;5803;"Credit";"4795376944682165";"2028-02-28";"969"
40234;46931;"Debit";"4568451996146";"2026-05-14";"725"
40235;26116;"Debit";"4819276088563";"2030-09-03";"325"
40236;18950;"Debit";"2232384389496930";"2026-10-04";"834"
40237;1176;"Credit";"30471014146275";"2026-10-09";"266"
40238;15596;"Credit";"3592795720153611";"2030-08-29";"176"
40239;41772;"Credit";"4253378001318772434";"2026-05-08";"879"
40240;11833;"Credit";"342112003015575";"2028-12-24";"963"
40241;26716;"Debit";"2266124307731219";"2026-11-04";"913"
40242;28612;"Credit";"30365669165640";"2025-12-08";"861"
40243;8291;"Debit";"4574961502280473";"2029-01-21";"957"
40244;9152;"Credit";"30595097074846";"2030-09-10";"378"
40245;41636;"Credit";"4432109556382";"2026-10-26";"834"
40246;16773;"Debit";"060441400318";"2027-12-16";"655"
40247;4078;"Debit";"3504606869278860";"2027-09-04";"786"
40248;1394;"Credit";"5221072311543285";"2029-09-23";"445"
40249;43412;"Debit";"4835063035879247";"2026-10-20";"210"
40250;9186;"Debit";"370471452774461";"2030-01-21";"277"
40251;45552;"Debit";"4690960602589014";"2029-01-20";"968"
40252;24365;"Credit";"639062469759";"2030-01-15";"143"
40253;47779;"Credit";"2279318678335247";"2028-06-24";"301"
40254;49486;"Credit";"345018467843427";"2025-12-23";"411"
40255;46577;"Credit";"348550181630661";"2026-09-25";"798"
40256;41002;"Credit";"30474516114379";"2029-04-08";"899"
40257;9199;"Debit";"3558513013779840";"2029-01-06";"862"
40258;13478;"Credit";"4389794667025";"2029-01-13";"994"
40259;18258;"Debit";"3580414838604143";"2027-05-19";"934"
40260;33897;"Credit";"4219750437432254702";"2029-08-14";"645"
40261;17234;"Credit";"343288784718063";"2028-04-02";"225"
40262;17207;"Credit";"2582401928764242";"2027-02-04";"556"
40263;20676;"Credit";"2244971389102314";"2026-12-18";"753"
40264;6203;"Debit";"2294652787902468";"2028-12-15";"482"
40265;41099;"Credit";"30207192620685";"2030-08-06";"295"
40266;11301;"Debit";"4222779746656";"2028-11-04";"709"
40267;25727;"Debit";"2224445728625594";"2026-06-20";"480"
40268;12899;"Debit";"3571361025972687";"2030-08-17";"925"
40269;14747;"Debit";"4651452154715";"2029-01-08";"729"
40270;20997;"Credit";"676278401994";"2028-04-09";"475"
40271;728;"Credit";"213145585254440";"2027-08-28";"660"
40272;13490;"Debit";"30094760290152";"2028-01-04";"941"
40273;415;"Credit";"30539837301499";"2030-09-25";"306"
40274;35507;"Debit";"377346762411736";"2028-12-02";"689"
40275;18321;"Credit";"4389455960346509";"2027-04-03";"319"
40276;28699;"Debit";"375334333468312";"2029-05-27";"119"
40277;4610;"Debit";"3545864668148278";"2027-06-24";"839"
40278;8553;"Credit";"370803402773096";"2026-06-17";"496"
40279;27449;"Credit";"3574347403973758";"2030-04-21";"596"
40280;16825;"Debit";"3525898213080895";"2026-08-07";"884"
40281;48387;"Debit";"3574722768448093";"2030-09-13";"958"
40282;10274;"Credit";"2247532107479801";"2029-06-08";"586"
40283;21228;"Debit";"180079745769337";"2028-01-18";"849"
40284;32679;"Credit";"4434531066215924";"2026-11-24";"414"
40285;40340;"Debit";"379387190172217";"2030-08-06";"663"
40286;27077;"Credit";"343811330578903";"2030-06-02";"685"
40287;21431;"Credit";"378949222618250";"2028-01-24";"191"
40288;4336;"Credit";"341259997592928";"2026-07-26";"105"
40289;1528;"Debit";"6589390417061224";"2026-08-12";"728"
40290;12523;"Credit";"3514221808892090";"2026-11-14";"125"
40291;27288;"Debit";"060413829684";"2028-02-22";"772"
40292;40524;"Credit";"4094068189228105";"2030-04-25";"690"
40293;21344;"Debit";"6577174784264247";"2030-08-19";"419"
40294;16195;"Credit";"346390614589925";"2030-01-24";"591"
40295;31713;"Debit";"4412315017951519716";"2028-12-21";"905"
40296;39739;"Debit";"5184715777140773";"2030-04-28";"847"
40297;20527;"Debit";"575331134453";"2026-12-05";"510"
40298;28066;"Credit";"676279283359";"2026-08-14";"500"
40299;18679;"Debit";"180093478106971";"2026-07-09";"882"
40300;29542;"Debit";"4035897936851518";"2026-02-11";"731"
40301;35296;"Debit";"6011869329212973";"2029-04-14";"477"
40302;6116;"Debit";"4466694399020782";"2028-06-09";"965"
40303;44658;"Credit";"3522931332534576";"2028-12-02";"250"
40304;12118;"Debit";"345292930482291";"2027-04-20";"799"
40305;13112;"Debit";"4297078458640542267";"2028-09-17";"101"
40306;42921;"Debit";"3566128306099259";"2030-02-28";"420"
40307;32418;"Debit";"2379959562287926";"2027-07-03";"798"
40308;9641;"Credit";"3566006428717471";"2030-11-29";"992"
40309;27028;"Credit";"180098637406139";"2029-08-13";"422"
40310;31411;"Debit";"2605827459793023";"2026-06-11";"792"
40311;42576;"Debit";"6011357396678649";"2029-02-14";"394"
40312;40675;"Credit";"6011904891305200";"2028-12-29";"751"
40313;23989;"Debit";"4799071048667";"2026-06-17";"690"
40314;49898;"Credit";"4126965847077232";"2026-10-15";"293"
40315;16635;"Credit";"4585976538051182256";"2029-12-29";"339"
40316;22515;"Credit";"4854363496031858";"2030-06-09";"822"
40317;41073;"Debit";"3544634651092879";"2028-09-17";"433"
40318;14359;"Debit";"6570092220845444";"2028-08-17";"414"
40319;1044;"Debit";"180034626579503";"2028-09-16";"405"
40320;32844;"Debit";"343500969441992";"2030-07-09";"568"
40321;8138;"Debit";"4320215182645914412";"2027-02-13";"211"
40322;16240;"Credit";"371539805400429";"2027-05-23";"640"
40323;20402;"Debit";"4228795362410";"2027-08-21";"433"
40324;24328;"Credit";"344672125994450";"2030-09-04";"582"
40325;4108;"Credit";"3577243951210577";"2026-04-25";"545"
40326;16857;"Credit";"30528494424777";"2026-03-05";"410"
40327;30812;"Credit";"4619835886345118018";"2028-06-18";"402"
40328;47695;"Credit";"4477169789787";"2027-09-09";"758"
40329;40447;"Credit";"4011040823142877";"2029-02-07";"669"
40330;9945;"Credit";"6011729883696211";"2026-07-12";"507"
40331;5436;"Credit";"213181617332961";"2029-11-15";"158"
40332;16742;"Debit";"3581715135003394";"2026-11-13";"301"
40333;49549;"Debit";"4612260780398";"2027-09-14";"324"
40334;43958;"Debit";"4465416005727381";"2027-07-21";"595"
40335;7116;"Credit";"502046817800";"2030-03-26";"505"
40336;37993;"Credit";"372530543421453";"2027-02-12";"840"
40337;28377;"Debit";"4727617648522832";"2029-11-21";"814"
40338;8282;"Debit";"180020560854044";"2028-12-20";"710"
40339;23314;"Debit";"2621631512590503";"2029-02-21";"470"
40340;32989;"Debit";"340472655466969";"2028-04-11";"950"
40341;47013;"Credit";"30402161140860";"2027-01-03";"300"
40342;25535;"Debit";"3510415033676252";"2030-06-24";"687"
40343;34245;"Debit";"343525882264155";"2028-04-15";"795"
40344;28270;"Credit";"4381927269079989";"2027-10-07";"352"
40345;20353;"Debit";"3523748179906215";"2029-06-29";"561"
40346;34227;"Debit";"675948910830";"2029-01-16";"437"
40347;18256;"Credit";"30309593937765";"2026-04-16";"561"
40348;18774;"Credit";"4939401201199393";"2029-05-17";"122"
40349;24415;"Credit";"345842758291792";"2026-09-11";"740"
40350;28790;"Debit";"4754994245483718";"2030-08-29";"582"
40351;44351;"Debit";"378830857792521";"2029-09-29";"256"
40352;39208;"Credit";"4958683289421767730";"2028-03-22";"871"
40353;49639;"Debit";"6011516519331317";"2027-11-07";"929"
40354;29769;"Debit";"4060855656711227483";"2027-11-15";"843"
40355;41341;"Debit";"502060859910";"2028-08-14";"979"
40356;6900;"Debit";"4040509335200410684";"2030-10-29";"278"
40357;16844;"Debit";"3592510312176841";"2030-05-24";"313"
40358;6977;"Debit";"4977499896446171";"2029-03-03";"158"
40359;36665;"Credit";"3519467376064233";"2027-09-13";"300"
40360;43411;"Debit";"3510106764408334";"2025-12-16";"894"
40361;32033;"Debit";"4472480176230527";"2030-07-29";"792"
40362;28806;"Debit";"3512329443771082";"2026-04-12";"741"
40363;14865;"Debit";"4261657908858056";"2030-03-30";"553"
40364;24293;"Credit";"4396220405945624537";"2026-05-24";"746"
40365;37976;"Credit";"4654055281514328";"2027-11-19";"782"
40366;47708;"Credit";"213172087154092";"2029-02-13";"329"
40367;30639;"Debit";"4984100855883769108";"2026-12-22";"669"
40368;13222;"Debit";"3557878381102631";"2027-01-24";"377"
40369;10475;"Debit";"4887957483900608651";"2029-05-25";"648"
40370;30330;"Credit";"30435151083187";"2027-11-24";"564"
40371;34263;"Credit";"3555628477974860";"2026-04-17";"168"
40372;19296;"Credit";"3516209054133358";"2030-02-10";"888"
40373;4218;"Credit";"2292132952268757";"2029-02-02";"143"
40374;39985;"Credit";"3518394227896657";"2029-02-20";"357"
40375;47216;"Debit";"2237702833378641";"2027-07-03";"798"
40376;32859;"Debit";"349397312869456";"2030-10-03";"154"
40377;39588;"Credit";"4685370454096";"2026-01-27";"293"
40378;18234;"Credit";"30310982469758";"2029-09-28";"508"
40379;45071;"Debit";"4285605377430090914";"2026-09-17";"822"
40380;34656;"Debit";"3580221465812489";"2026-08-10";"156"
40381;19643;"Credit";"2371961819669706";"2029-03-22";"145"
40382;40131;"Debit";"180003405383809";"2029-06-06";"213"
40383;36674;"Debit";"4356909902520307";"2030-04-18";"538"
40384;32311;"Debit";"213169665224073";"2028-06-15";"545"
40385;24942;"Debit";"180066149476858";"2027-01-07";"785"
40386;22053;"Debit";"6582548825564462";"2027-05-09";"200"
40387;23222;"Credit";"30067918945133";"2028-09-12";"903"
40388;2648;"Debit";"4497364634048377";"2027-03-14";"941"
40389;5301;"Debit";"060437433224";"2028-02-03";"183"
40390;10718;"Credit";"180091294880027";"2029-06-22";"293"
40391;22487;"Credit";"3550919222978248";"2030-05-27";"901"
40392;32601;"Debit";"3555312691510483";"2028-04-12";"569"
40393;33971;"Debit";"5546840449548147";"2029-02-19";"531"
40394;45691;"Credit";"4522680704702976";"2027-05-11";"390"
40395;5300;"Debit";"6514926970204642";"2026-02-24";"950"
40396;44172;"Credit";"3532829097321635";"2026-09-15";"388"
40397;34206;"Credit";"213164582240716";"2026-12-27";"716"
40398;7304;"Debit";"180083640009534";"2026-09-09";"127"
40399;19086;"Debit";"30213119626284";"2028-01-16";"317"
40400;43203;"Debit";"4719285338337570221";"2026-11-25";"664"
40401;14209;"Debit";"4492786741869029";"2028-05-10";"397"
40402;19304;"Credit";"4277554127522";"2029-03-28";"886"
40403;19492;"Credit";"581318091146";"2026-04-11";"636"
40404;16106;"Debit";"4974548684721824862";"2028-10-24";"238"
40405;40773;"Debit";"3529140491132510";"2028-01-10";"197"
40406;9627;"Credit";"503854442863";"2026-04-26";"345"
40407;44608;"Credit";"4453736492774032";"2028-11-15";"480"
40408;3636;"Debit";"501808327412";"2029-01-07";"920"
40409;16019;"Credit";"4143547804595";"2029-10-12";"416"
40410;28416;"Debit";"2544170365419852";"2026-05-29";"232"
40411;13828;"Credit";"4864220459262";"2026-09-01";"361"
40412;49555;"Debit";"3545417203704566";"2027-05-02";"565"
40413;12709;"Credit";"4148544952671610";"2027-11-28";"364"
40414;12084;"Credit";"4436425293466689213";"2029-01-18";"547"
40415;24543;"Credit";"378017893109817";"2027-10-18";"977"
40416;14113;"Credit";"30208714674689";"2028-09-28";"630"
40417;48982;"Credit";"3504924566358038";"2028-10-17";"579"
40418;17266;"Debit";"4276118637174";"2030-04-07";"679"
40419;1642;"Debit";"4504294620510";"2028-09-27";"139"
40420;31068;"Credit";"3560679338033175";"2027-08-12";"956"
40421;40688;"Credit";"3509366746462196";"2027-02-16";"420"
40422;36762;"Debit";"4447319622466057";"2027-11-08";"894"
40423;10586;"Debit";"4183957618267803";"2030-03-25";"354"
40424;3804;"Credit";"213141298375713";"2028-10-08";"869"
40425;27191;"Credit";"4380706813617";"2026-06-23";"179"
40426;13580;"Debit";"3576976566131727";"2029-09-10";"658"
40427;36734;"Credit";"30296066292275";"2028-08-14";"711"
40428;38223;"Debit";"180048657462660";"2030-07-16";"751"
40429;42053;"Debit";"3566909404873087";"2028-03-15";"674"
40430;11071;"Debit";"4214576118676";"2028-10-03";"363"
40431;1443;"Credit";"4018656202773033";"2028-02-17";"622"
40432;28291;"Credit";"6573300196532749";"2026-12-07";"461"
40433;30765;"Debit";"676150983903";"2028-03-07";"349"
40434;48605;"Credit";"343618209231997";"2027-09-12";"277"
40435;11372;"Debit";"4468682514596";"2029-07-10";"406"
40436;49258;"Credit";"2712049446050769";"2029-11-14";"790"
